FHL1	5.851599546973
SLIT2	5.851599546973
RAB15	5.78243891688357
TFPI2	5.73202447764338
ACTA1	5.73202447764338
LRRC38	5.62837228838966
JAK2	5.37142766058463
CRYAB	5.37142766058463
CYP2J2	5.37142766058463
MYPN	5.37142766058463
ANKRD1	5.37142766058463
LMOD2	5.37142766058463
PROS1	5.37142766058463
DAPK1	5.37142766058463
NRAP	5.37142766058463
MT-ND5	5.36708879587633
XIRP2	5.36244681543252
SLC39A10	5.1815543575596
OTUD1	5.13000708757235
MELTF	5.04910126767322
CAVIN4	5.03939543761305
H2BC21	5.02724826271109
ITGA6	4.95565993725074
SLMAP	4.9494941670898
RAPGEF4	4.89835149292664
TNFRSF11B	4.85518834433462
CASP3	4.8529175321676
CSRP3	4.78384414670818
CPEB4	4.73053032394367
SLN	4.72754169276667
NBEA	4.72754169276667
FAM47E-STBD1	4.72719282497675
INPP4B	4.71968532938984
MBNL2	4.71968532938984
EXOC6B	4.71968532938984
VLDLR	4.71968532938984
NELL2	4.71968532938984
CDIN1	4.71968532938984
MT-ND2	4.71968532938984
ZNF330	4.68823809058739
CHRM3	4.65444736879333
ANXA3	4.65444736879333
ADGRL3	4.64127930719904
BMT2	4.64127930719904
NPY6R	4.64127930719904
ALDH3A2	4.59553954997546
TUBA4A	4.57888649113475
ENPP4	4.55645266421981
XIRP1	4.55489749827484
MYOZ2	4.55335150782728
MT-ND4	4.53560362918772
WWC1	4.53053442374717
ATP8A1	4.53053442374717
OXCT1	4.50633713207791
ODC1	4.50271141666045
ANK3	4.50271141666045
ST3GAL6	4.46220705590349
SAT1	4.46220705590349
SLC25A4	4.4070484351489
MT-ND4L	4.40343300910661
DHRS9	4.39110524957596
RETREG1	4.38431368404201
ABRA	4.38431368404201
TRDN	4.37990932321899
GUCY1A1	4.37802932128791
PTCHD1	4.37802932128791
ASPN	4.37582871834537
MT-ND1	4.3709967187536
SLC30A2	4.36782765042565
PLCL1	4.35202409979393
GPX3	4.35202409979393
KIFAP3	4.34464901418851
PTGER3	4.32988980391028
NR3C2	4.32988980391028
ACTN2	4.31770041189023
C7	4.31770041189023
CASQ1	4.31770041189023
C21orf91	4.31770041189023
PXYLP1	4.31770041189023
